,equal,bracket_r,comment,grid,quat_mark,word_from,point,comma,word_select,word_union,star,word_where,word_or,line,percent,point_comma,dollar,plus,at,Label
9001,1,8,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,1
9002,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9004,1,11,1,0,1,0,0,3,0,0,0,0,0,6,1,0,0,0,0,1
9005,0,3,0,1,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1
9006,1,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9007,0,1,0,1,1,0,0,6,1,1,0,0,0,0,1,0,0,0,0,1
9008,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
9009,2,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1
9010,1,11,0,0,4,1,0,6,6,3,2,0,2,0,0,0,0,0,0,1
9011,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9012,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
9013,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9014,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9015,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9016,2,3,1,0,0,1,0,4,1,0,1,1,0,0,0,0,0,0,0,1
9017,0,2,1,0,1,0,0,6,1,1,0,0,0,0,1,0,0,0,0,1
9018,0,7,0,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1
9019,0,1,0,1,0,0,0,9,1,1,0,0,0,0,1,0,0,0,0,1
9020,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9021,2,5,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
9022,3,17,0,0,4,0,0,0,2,0,0,1,0,20,0,0,0,2,0,1
9023,1,7,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1
9024,1,10,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,1
9025,1,1,1,0,1,0,0,8,1,1,0,1,0,0,0,0,0,0,0,1
9026,1,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,4,0,0,1
9027,2,4,0,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
9028,3,19,0,0,0,0,0,0,1,0,0,0,1,20,0,0,0,0,0,1
9029,2,2,1,0,3,1,0,4,2,0,1,1,1,2,0,0,0,0,0,1
9030,0,1,0,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1
9031,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9032,2,12,0,0,4,1,0,6,6,3,2,0,2,0,0,0,0,0,0,1
9033,3,15,0,0,4,1,1,0,2,0,0,1,0,20,0,0,0,2,0,1
9034,1,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9035,1,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
9036,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9037,0,5,0,0,3,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1
9038,0,3,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1
9039,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9040,2,7,1,0,0,0,1,1,0,0,0,1,1,6,0,0,0,0,0,1
9041,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9042,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9043,1,9,0,0,0,2,1,5,3,0,2,0,3,0,0,0,0,0,0,1
9044,2,15,0,1,0,1,2,1,1,0,0,0,0,20,0,0,0,0,0,1
9045,2,4,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
9046,3,20,1,0,0,2,0,0,2,0,0,1,1,26,0,0,0,0,0,1
9047,1,4,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1
9048,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9049,1,7,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1
9050,0,2,0,1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1
9051,2,4,0,0,4,1,0,4,1,0,1,0,0,0,0,0,0,0,0,1
9052,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
9053,1,9,0,1,0,0,0,3,1,0,1,0,2,0,0,0,0,0,0,1
9054,2,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9055,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
9056,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9057,0,1,1,0,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,1
9058,1,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9059,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9060,1,11,1,0,1,0,0,4,0,0,0,0,1,10,1,0,0,0,0,1
9061,1,12,0,0,4,0,0,4,0,0,0,0,0,10,0,0,0,0,0,1
9062,2,9,0,0,4,1,0,4,3,0,1,0,0,0,2,0,0,0,0,1
9063,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9064,0,2,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1
9065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9066,2,19,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,0,1
9067,3,17,1,0,1,0,0,1,2,0,0,1,1,0,0,0,0,10,0,1
9068,2,4,1,0,0,1,3,2,1,0,1,1,0,0,0,0,0,0,0,1
9069,2,3,0,0,4,1,0,4,1,0,1,0,0,0,0,0,0,0,0,1
9070,2,20,0,0,1,2,0,0,2,0,0,0,0,26,0,0,0,0,0,1
9071,0,3,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
9072,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9073,2,7,0,0,0,0,1,1,0,0,0,0,1,6,0,0,0,0,0,1
9074,1,17,0,1,1,1,0,4,1,0,0,0,0,10,0,0,0,0,0,1
9075,2,8,0,0,4,1,0,4,4,0,1,1,0,4,0,0,0,0,0,1
9076,2,13,0,0,0,1,0,6,6,3,2,0,1,0,0,0,0,0,0,1
9077,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9078,0,1,1,0,1,0,0,9,1,1,0,0,0,0,0,0,0,0,0,1
9079,2,5,0,0,0,1,0,6,1,0,1,0,0,0,2,0,0,0,0,1
9080,1,4,0,0,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,1
9081,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
9082,1,3,1,0,1,1,3,2,1,0,1,0,1,0,1,0,0,0,0,1
9083,0,3,1,0,1,0,0,6,1,1,0,0,0,0,1,0,0,0,0,1
9084,1,3,1,0,0,1,0,6,1,0,1,0,1,0,0,0,0,0,0,1
9085,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9086,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
9087,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
9088,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9089,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9090,1,2,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
9091,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9092,2,19,1,0,0,2,0,0,2,0,0,0,1,26,0,0,0,0,0,1
9093,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9094,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9095,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9096,0,3,0,1,1,0,0,9,1,1,0,0,0,0,0,0,0,0,0,1
9097,1,3,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
9098,2,15,0,1,0,1,2,1,1,0,0,0,1,20,0,0,0,0,0,1
9099,2,14,0,0,4,0,0,4,0,0,0,0,1,10,0,0,0,0,0,1
9100,2,17,0,0,4,1,1,0,1,0,0,0,1,20,0,0,0,0,0,1
9101,2,7,1,0,1,1,0,4,3,0,1,1,0,0,0,0,0,0,0,1
9102,2,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
9103,2,9,0,0,0,2,1,5,3,0,2,0,2,0,0,0,0,0,0,1
9104,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
9105,2,19,0,0,1,2,0,0,2,0,0,0,1,26,0,0,0,0,0,1
9106,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9107,1,0,1,0,3,0,0,1,2,1,0,1,0,0,0,0,0,1,0,1
9108,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9109,1,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9110,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9111,2,3,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1
9112,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9113,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9114,2,7,0,0,0,1,0,4,3,0,1,0,0,0,0,0,0,0,0,1
9115,1,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
9116,1,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9117,1,0,1,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,1
9118,2,11,0,0,4,2,1,5,3,0,2,0,3,0,0,0,0,0,0,1
9119,1,2,0,0,4,1,3,2,1,0,1,0,1,0,0,0,0,0,0,1
9120,0,1,0,1,0,0,0,5,1,1,0,0,0,0,1,0,0,0,0,1
9121,3,14,0,0,4,1,1,0,1,0,0,0,0,20,0,0,0,0,0,1
9122,2,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9123,0,0,1,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1
9124,0,0,0,1,1,0,0,9,1,1,0,0,0,0,1,0,0,0,0,1
9125,1,12,0,0,4,1,0,6,6,3,2,0,1,0,0,0,0,0,0,1
9126,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9127,1,6,1,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,1
9128,1,3,1,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,1
9129,1,2,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
9130,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9131,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9132,0,6,0,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1
9133,2,9,1,0,1,0,0,3,0,0,0,1,1,6,0,0,0,0,0,1
9134,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9135,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
9136,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9137,2,6,1,0,1,0,1,1,0,0,0,1,1,6,0,0,0,0,0,1
9138,3,19,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,10,0,1
9139,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9140,1,12,0,0,4,1,0,6,4,0,2,0,1,0,0,0,0,0,0,1
9141,1,13,0,0,0,0,0,4,0,0,0,0,1,10,0,0,0,0,0,1
9142,2,3,1,0,0,1,0,6,1,0,1,1,1,0,0,0,0,0,0,1
9143,2,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
9144,1,1,0,1,1,0,0,9,1,1,0,1,0,0,0,0,0,0,0,1
9145,1,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1
9146,3,21,0,0,4,2,0,0,2,0,0,0,1,26,0,0,0,0,0,1
9147,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9148,1,1,0,0,3,1,3,2,1,0,1,0,0,0,0,0,0,0,0,1
9149,0,2,1,0,0,0,0,5,1,1,0,0,0,0,1,0,0,0,0,1
9150,2,5,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9151,1,4,1,0,0,1,0,4,1,0,1,0,1,0,0,0,0,0,0,1
9152,2,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9153,1,1,0,0,0,1,3,2,1,0,1,0,0,0,0,0,0,0,0,1
9154,2,12,1,0,0,0,0,4,0,0,0,1,1,10,0,0,0,0,0,1
9155,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9156,1,10,0,0,0,1,0,6,6,3,2,0,1,0,0,0,0,0,0,1
9157,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9158,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9159,2,2,1,0,0,1,3,2,1,0,1,1,1,0,0,0,0,0,0,1
9160,3,20,0,0,4,0,0,1,2,0,0,0,0,0,2,0,0,10,0,1
9161,1,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9162,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
9163,2,5,0,0,4,1,3,2,1,0,1,0,1,0,2,0,0,0,0,1
9164,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9165,2,11,0,0,4,0,0,4,0,0,0,0,0,10,0,0,0,0,0,1
9166,2,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
9167,1,14,1,0,0,0,0,4,0,0,0,0,0,10,1,0,0,0,0,1
9168,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
9169,2,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
9170,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
9171,0,1,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1
9172,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9173,1,2,0,0,0,1,0,6,1,0,1,0,0,0,0,0,0,0,0,1
9174,2,2,0,0,4,1,0,4,1,0,1,0,0,0,0,0,0,0,0,1
9175,2,11,1,0,0,1,0,6,6,3,2,1,1,0,0,0,0,0,0,1
9176,2,13,0,0,0,0,0,4,0,0,0,0,1,10,2,0,0,0,0,1
9177,1,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
9178,1,9,1,0,1,0,0,3,0,0,0,0,0,6,1,0,0,0,0,1
9179,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9180,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
9181,2,12,0,0,4,1,0,6,6,3,2,0,1,0,0,0,0,0,0,1
9182,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9183,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9184,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9185,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9186,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9187,1,4,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
9188,2,5,0,0,4,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1
9189,1,0,1,0,3,1,0,0,2,1,0,1,0,2,0,0,0,0,0,1
9190,1,0,0,1,3,0,0,7,2,1,0,1,0,2,0,0,0,0,0,1
9191,0,1,0,1,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,1
9192,1,3,0,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1
9193,1,9,0,0,0,1,0,7,4,0,2,0,0,0,0,0,0,0,0,1
9194,2,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9195,2,3,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9196,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9197,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9198,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9200,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
9201,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9202,2,6,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9203,0,1,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1
9204,2,13,0,0,4,1,1,3,1,0,0,0,1,6,0,0,0,0,0,1
9205,0,5,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1
9206,2,3,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
9207,1,3,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9208,1,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
9209,1,1,0,1,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1
9210,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9211,1,2,0,0,0,1,3,2,1,0,1,0,0,0,0,0,0,0,0,1
9212,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9213,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9214,1,9,0,0,0,1,0,4,3,0,1,0,0,0,0,0,0,0,0,1
9215,3,16,1,0,1,1,1,0,1,0,0,1,1,20,0,0,0,0,0,1
9216,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
9217,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9218,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9219,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9220,1,2,0,1,0,0,0,6,1,1,0,1,0,0,0,0,0,0,0,1
9221,1,4,1,0,0,1,3,2,1,0,1,0,1,0,0,0,0,0,0,1
9222,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9223,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9224,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9225,0,2,1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,1
9226,2,11,0,0,4,0,0,3,0,0,0,0,1,6,2,0,0,0,0,1
9227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9228,1,5,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1
9229,2,10,0,0,4,1,0,4,3,0,1,0,1,0,0,0,0,0,0,1
9230,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9231,2,5,0,0,0,1,0,6,1,0,1,0,1,0,2,0,0,0,0,1
9232,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9233,1,2,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,1
9234,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9235,1,2,1,0,1,1,3,2,1,0,1,0,0,0,1,0,0,0,0,1
9236,1,8,1,0,0,0,0,3,0,0,0,0,1,6,0,0,0,0,0,1
9237,2,4,1,0,1,1,0,6,1,0,1,1,1,0,0,0,0,0,0,1
9238,1,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9239,0,1,0,1,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1
9240,0,0,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,1
9241,1,0,0,1,3,0,0,7,2,1,0,1,0,0,0,0,0,1,0,1
9242,1,10,0,0,0,1,0,6,4,0,2,0,0,0,0,0,0,0,0,1
9243,1,0,0,1,1,0,0,8,1,1,0,1,0,0,0,0,0,0,0,1
9244,1,4,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
9245,0,6,0,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1
9246,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
9247,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
9248,1,5,0,0,0,1,1,1,2,0,1,0,1,0,0,0,0,0,0,1
9249,1,1,0,0,3,1,0,4,1,0,1,0,0,0,1,0,0,0,0,1
9250,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9251,3,15,1,0,0,1,1,0,1,0,0,1,1,20,0,0,0,0,0,1
9252,1,7,0,1,0,1,0,4,3,0,1,0,0,0,0,0,0,0,0,1
9253,0,2,0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1
9254,1,3,0,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1
9255,1,9,0,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
9256,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9257,3,15,0,0,4,1,1,0,1,0,0,0,0,20,0,0,0,0,0,1
9258,1,4,1,0,1,1,3,2,1,0,1,0,1,0,1,0,0,0,0,1
9259,1,4,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
9260,2,7,1,0,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,1
9261,1,6,0,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
9262,3,16,1,0,0,1,1,0,1,0,0,1,1,20,0,0,0,0,0,1
9263,3,18,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,10,0,1
9264,0,0,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1
9265,1,5,0,0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,0,1
9266,2,4,0,0,8,1,0,0,1,0,0,0,1,4,2,0,1,0,0,1
9267,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
9268,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
9269,3,18,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,10,0,1
9270,0,3,0,1,0,0,0,6,1,1,0,0,0,0,1,0,0,0,0,1
9271,1,0,0,1,0,0,0,6,1,1,0,1,0,0,0,0,0,0,0,1
9272,2,5,1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
9273,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
9274,2,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9275,3,19,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,10,0,1
9276,1,5,0,0,4,1,0,0,3,0,1,1,1,4,0,0,0,0,0,1
9277,0,2,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
9278,2,3,1,0,0,1,0,6,1,0,1,1,0,0,0,0,0,0,0,1
9279,3,16,1,0,1,1,2,1,1,0,0,1,1,20,0,0,0,0,0,1
9280,1,6,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
9281,3,16,0,0,4,1,2,1,1,0,0,0,1,20,0,0,0,0,0,1
9282,2,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9283,2,2,0,0,0,1,0,6,1,0,1,0,0,0,2,0,0,0,0,1
9284,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9285,3,15,1,0,1,1,2,1,1,0,0,1,1,20,0,0,0,0,0,1
9286,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
9287,0,1,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,1
9288,0,2,0,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1
9289,2,11,1,0,3,0,0,4,1,0,0,1,0,12,0,0,0,0,0,1
9290,2,11,0,0,0,0,0,3,0,0,0,0,1,6,0,0,0,0,0,1
9291,1,5,0,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1
9292,0,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
9293,0,3,0,1,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,1
9294,0,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
9295,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9296,2,6,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1
9297,2,12,1,0,1,0,0,4,0,0,0,1,0,10,0,0,0,0,0,1
9298,2,9,1,0,1,0,0,3,0,0,0,1,0,6,0,0,0,0,0,1
9299,2,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
9300,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
9301,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9302,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9303,1,7,0,0,3,0,0,4,0,0,0,0,0,4,1,0,0,0,0,1
9304,2,6,1,0,1,0,1,1,0,0,0,1,0,6,0,0,0,0,0,1
9305,0,4,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1
9306,2,8,0,0,4,1,0,4,4,0,1,1,1,0,0,0,0,2,0,1
9307,1,2,0,1,1,0,0,8,1,1,0,1,0,0,0,0,0,0,0,1
9308,1,0,0,0,3,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1
9309,1,0,0,0,3,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1
9310,1,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9311,2,2,1,0,3,1,0,3,2,0,1,1,1,2,0,0,4,0,0,1
9312,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9313,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9314,2,6,0,0,6,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
9315,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
9316,2,17,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,1
9317,0,2,1,0,1,0,0,3,1,1,0,0,0,0,1,0,0,0,0,1
9318,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9319,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
9320,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9321,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9322,0,2,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
9323,1,3,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
